DATE,WEMMERSHOEK_HEIGHT_m_,WEMMERSHOEK_STORAGE_Ml_,WEMMERSHOEK_Current_,WEMMERSHOEK_Last_Year_,STEENBRAS_LOWER_HEIGHT_m_,STEENBRAS_STORAGE__Ml_,STEENBRAS_LOWER_Current__,STEENBRAS_LOWER_Last_Year__,STEENBRAS_UPPER_HEIGHT_m_,STEENBRAS_UPPER_STORAGE_Ml_,STEENBRAS_UPPER_Current__,STEENBRAS_UPPERLast_Year__,VOËLVLEI_HEIGHT__m_,VOËLVLEI_STORAGE__Ml_,VOËLVLEI__Current__,VOËLVLEI_Last_Year_,HELY_HUTCHINSON_HEIGHT_m_,HELY_HUTCHINSON_STORAGE__Ml_,HELY_HUTCHINSON_Current__,HELY_HUTCHINSON_Last_Year_,WOODHEAD_HEIGHT,WOODHEAD_STORAGE_Ml_,WOODHEAD_Current_,WOODHEAD_Last_Year_,VICTORIA_HEIGHT,VICTORIA_STORAGE_Ml_,VICTORIA_Current_,VICTORIALast_Year_,ALEXANDRA_HEIGHT_m_,ALEXANDRA_STORAGE_Ml_,ALEXANDRA_Current_,ALEXANDRA_Last_Year_,DE_VILLIERS_HEIGHT_m_,DE_VILLIERS_STORAGE_Ml_,DE_VILLIERS_Current_,DE_VILLIERS_Last_Year_,KLEINPLAATS_HEIGHT__m_,KLEINPLAATS_STORAGE_Ml_,KLEINPLAATS_Current__,KLEINPLAATS_Last_Year__,LEWIS_GAY_HEIGHT__m_,LEWIS_GAY_STORAGE__Ml_,LEWIS_GAY_Current__,LEWIS_GAY_Last_Year__,THEEWATERSKLOOF_HEIGHT__m_,THEEWATERSKLOOF_STORAGE__Ml_,THEEWATERSKLOOF_Current,THEEWATERSKLOOF_Last_Year__,BERG_RIVER_HEIGHT__m_,BERG_RIVER_STORAGE__Ml_,BERG_RIVER_Current__,BERG_RIVER_Last_Year__,TOTAL_STORED___BIG_6_STORAGE,TOTAL_STORED___BIG_6_Current,TOTAL_STORED___BIG_6_Last_Year,LAND_en_ZEEZICHT_HEIGHT__m_,LAND_en_ZEEZICHT_STORAGE__Ml_,LAND_en_ZEEZICHT_Current__,LAND_en_ZEEZICHT_Last_Year__,TOTAL_STORED___BIG_5_STORAGE,TOTAL_STORED___BIG_5_Current,TOTAL_STORED___BIG_5_Last_Year,ObjectId
18-Dec-25,48.3,44797,76.38803629,89.42432303,20.68,24564,73.28818212,87.44517707,24.25,29823,93.88044197,96.71357069,15.8,135945,82.84530303,95.01203571,8.59,175.942,19.02803884,76.2960095,35.41,752.2,78.77264635,62.02743743,5.1,73.491,57.23598131,99.25233645,7.55,40.827,30.41389174,57.19468407,23.94,143.384,59.14132394,91.07749038,8.2,633.9,48.73904352,49.40796555,13.63,121,72.02380952,21.96428571,24.212,331923,69.12355161,92.64746308,36.34,100850,77.57095608,93.57741712,667902,74.35831494,92.95329323,7.2,425.834,90.02832981,100.0315011,,,,43
17-Dec-25,48.35,44922,76.60118682,89.80287838,20.81,24959,74.46668855,87.94044813,24.18,29646,93.32325999,97.28334435,15.84,136540,83.20789786,95.29236113,8.79,187.858,20.31674825,76.2960095,35.24,737.7,77.25416274,62.02743743,5.11,73.823,57.49454829,99.25233645,7.55,40.827,30.41389174,57.19468407,23.94,143.384,59.14132394,91.07749038,8.25,642.6,49.40796555,49.40796555,13.59,120,71.42857143,22.97619048,24.25,333569,69.46633402,92.74867344,36.43,101290,77.90939159,93.77740174,670926,74.69498041,93.15090607,7.21,429.382,90.77843552,100.0315011,,,,44
16-Dec-25,48.39,45022,76.77170725,90.09276311,20.82,24989,74.55619536,87.64209207,24.2,29698,93.48695187,97.69257405,15.86,136837,83.38889058,95.57268655,9.02,202.376,21.88686265,76.2960095,35.03,720.4,75.44245471,62.02743743,5.12,74.155,57.75311526,99.25233645,7.53,40.558,30.21350139,57.19468407,23.96,143.784,59.30631117,91.07749038,8.3,651.2,50.06919883,49.40796555,13.45,116.3,69.22619048,23.80952381,24.3,335633,69.89616567,92.95151066,36.51,101690,78.21706023,93.97738635,673869,75.02262806,93.36176732,7.23,427.608,90.40338266,100.0315011,,,,45
15-Dec-25,48.41,45072,76.85696746,90.3280813,20.78,24867,74.19220097,88.14034669,24.26,29849,93.96228791,97.61072811,15.9,137434,83.75270423,95.85301197,8.67,180.705,19.54315489,76.2960095,33.83,627.1,65.67179809,62.02743743,5.12,74.155,57.75311526,99.25233645,7.58,41.23,30.7141048,57.19468407,23.97,143.984,59.38880479,91.07749038,8.35,659.9,50.73812087,50.06919883,13.35,113.8,67.73809524,26.19047619,24.329,336461,70.06859813,93.15455613,36.6,102130,78.55549573,94.13891239,675813,75.23905587,93.5759685,7.24,429.974,90.90359408,100.0315011,,,,46
14-Dec-25,48.45,45173,77.0291931,90.61796603,20.97,25447,75.92266611,87.84199063,24.1,29445,92.69052791,97.61072811,15.92,137732,83.93430635,96.1339468,9.7,251.376,27.18618801,76.2960095,33.83,627.1,65.67179809,62.02743743,5.16,75.482,58.78660436,99.25233645,7.56,40.961,30.51371445,57.19468407,24.17,148.032,61.0584756,91.07749038,8.35,659.9,50.73812087,50.06919883,13.35,113.8,67.73809524,25.05952381,24.36,338120,70.41408782,93.25618299,36.69,102570,78.89393124,94.30043843,678487,75.53675543,93.71279451,7.25,429.974,90.90359408,100.0315011,,,,47
13-Dec-25,48.48,45248,77.15708342,90.95389128,21,25538,76.19417012,88.24178775,24.11,29470,92.76922593,97.44703623,16,138928,84.66315244,96.32103355,9.68,249.917,27.02839789,75.97664403,33.84,627.9,65.7555765,62.10074353,5.14,74.819,58.27024922,100.3971963,7.54,40.692,30.3133241,58.43203862,24.02,144.986,59.80209781,78.21467314,8.35,659.9,50.73812087,50.06919883,13.35,113.8,67.73809524,26.19047619,24.4,339783,70.76041051,93.45964497,36.77,102970,79.20159988,94.46196446,681937,75.92084799,93.91018469,7.26,429.974,90.90359408,100.0315011,,,,48
12-Dec-25,48.52,45350,77.33101426,91.09542323,20.85,25081,74.83068294,87.94044813,24.14,29545,93.00531999,96.71357069,16.1,140428,85.57725708,97.07242756,9.93,270.145,29.21604592,75.97664403,34.18,653.8,68.4679024,62.10074353,5.13,74.487,58.01168224,100.3971963,7.55,40.827,30.41389174,58.43203862,24.05,145.589,60.05081607,78.21467314,8.35,659.9,50.73812087,50.06919883,13.4,115,68.45238095,27.32142857,24.44,341452,71.10798271,93.56148009,36.86,103410,79.54003538,94.78501654,685266,76.29146947,94.12071194,7.25,429.974,90.90359408,100.0315011,,,,49
11-Dec-25,48.58,45502,77.59020531,91.09542323,20.88,25172,75.10218695,88.34322881,24.18,29646,93.32325999,96.46803286,16.1,140428,85.57725708,97.07242756,10.08,282.883,30.59365422,75.97664403,33.97,637.8,66.79233428,62.10074353,5.13,74.487,58.01168224,100.3971963,7.55,40.827,30.41389174,58.43203862,24.07,145.99,60.21621577,78.21467314,8.35,659.9,50.73812087,50.06919883,13.45,116.3,69.22619048,28.86904762,24.46,342287,71.28187293,93.6633152,36.95,103860,79.8861626,94.86962541,686895,76.47282796,94.19374519,7.25,429.974,90.90359408,100.0315011,,,,50
21-Oct-25,52.22,55365,94.40863515,99.69647364,22.66,30942,92.3173315,93.85983232,24.93,31582,99.41763465,95.41033148,17.55,162554,99.06090984,98.30037478,15.34,940.326,101.6957841,98.81295112,35.2,734.3,76.89810451,47.57566237,5.47,86.778,67.58411215,97.33489097,9.84,81.346,60.59834026,76.5334704,26.11,192.289,79.31307565,98.77579472,8.9,763.9,58.73443026,61.90219899,15.27,168.6,100.3571429,91.19047619,25.74,398236,82.9333511,99.8942081,41.95,129740,99.79232367,99.58464733,808419,90.00223776,99.16156492,8,473.149,100.0315011,100.0315011,,,,51
20-Oct-25,50.25,49866,85.0317168,99.79708069,22.75,31252,93.24223528,93.14079422,24.9,31504,99.17209683,93.80174395,17.57,162867,99.25165301,98.48989914,15.34,940.326,101.6957841,98.81295112,35.2,734.3,76.89810451,48.53911404,5.47,86.778,67.58411215,98.10202492,9.84,81.346,60.59834026,77.5965077,26.11,192.289,79.31307565,98.42643425,8.9,763.9,58.73443026,61.90219899,15.2,166.4,99.04761905,91.72619048,25.76,399149,83.12348497,100,41.95,129740,99.79232367,99.62310591,804378,89.55234848,99.1811592,8,473.149,100.0315011,100.0315011,,,,52
19-Oct-25,50.28,49946,85.16813314,99.84653161,22.76,31287,93.3466599,93.44810096,25,31767,100,93.80174395,17.57,162867,99.25165301,98.68003291,15.2,918.374,99.32168635,98.30421588,35.16,731,76.55251859,49.84815164,5.48,87.144,67.86915888,98.48520249,9.84,81.346,60.59834026,78.30495091,26.11,192.289,79.31307565,99.65022706,8.9,763.9,58.73443026,61.90219899,15.2,166.4,99.04761905,92.26190476,25.78,400063,83.31382708,100.1060001,41.96,129790,99.83078225,99.66925621,805720,89.70175491,99.29393768,8,473.149,100.0315011,100.0315011,,,,53
18-Oct-25,50.31,50028,85.30795989,99.89768774,22.82,31494,93.96425694,93.3466599,25,31767,100,95.32848554,17.6,163337,99.53807246,98.58496603,15.2,918.374,99.32168635,98.30421588,35.17,731.8,76.63629699,51.31427375,5.48,87.144,67.86915888,97.33489097,9.86,81.762,60.90823761,78.30495091,26.11,192.289,79.31307565,98.77579472,8.9,763.9,58.73443026,61.90219899,15.2,166.4,99.04761905,93.03571429,25.8,400978,83.50437745,100.1060001,41.96,129790,99.83078225,99.70771479,807394,89.8881233,99.33568687,8,473.149,100.0315011,100.0315011,,,,54
17-Oct-25,50.34,50109,85.44608144,99.89768774,22.84,31563,94.17012262,94.065698,24.87,31424,98.92026317,99.91500614,17.6,163337,99.53807246,99.06090984,15.21,919.942,99.49126477,98.30421588,35.16,731,76.55251859,52.57094984,5.59,91.678,71.40031153,98.10202492,9.89,82.385,61.37233868,78.65880004,26.1,192.048,79.21367084,98.95068119,8.9,763.9,58.73443026,61.90219899,15.1,163.3,97.20238095,93.57142857,25.83,402353,83.79072363,100.211792,41.96,129790,99.83078225,99.75386509,808576,90.01971675,99.67491297,8,473.149,100.0315011,100.0315011,,,,55
16-Oct-25,50.37,50190,85.58420299,99.94884387,22.81,31459,93.85983232,94.80562103,24.94,31608,99.49948059,96.1406491,17.61,163493,99.63313934,99.06090984,15.21,919.942,99.49126477,98.64337271,35.15,730.2,76.46874018,53.81715363,5.49,87.511,68.15498442,99.63629283,9.91,82.801,61.68223603,80.78412968,26.03,190.353,78.51453744,100.1748865,8.9,763.9,58.73443026,61.90219899,15.05,161.8,96.30952381,93.92857143,25.87,404191,84.17349038,100.3177922,41.97,129850,99.87693254,99.83078225,810791,90.26631531,99.64017764,8,473.149,100.0315011,100.0315011,,,,56
15-Oct-25,50.51,50570,86.23218062,99.94884387,22.86,31633,94.37897187,95.7693111,24.85,31372,98.75657128,96.63172475,17.62,163650,99.72881563,99.06090984,15.21,919.942,99.49126477,99.32168635,35.15,730.2,76.46874018,58.68677348,5.49,87.511,68.15498442,99.63629283,9.91,82.801,61.68223603,80.78412968,26.03,190.353,78.51453744,100.1748865,8.95,774.1,59.51868368,61.90219899,15,160.2,95.35714286,94.46428571,25.91,406034,84.55729839,100.4237923,41.97,129850,99.87693254,99.83078225,813109,90.52438097,99.75017284,8,473.149,100.0315011,100.0315011,,,,57
14-Oct-25,50.56,50706,86.4640884,100.0494509,22.9,31776,94.80562103,95.12784557,24.92,31556,99.33578871,97.77442,17.63,163807,99.82449191,99.06090984,15.21,919.942,99.49126477,99.32168635,35.15,730.2,76.46874018,58.68677348,5.49,87.511,68.15498442,99.63629283,9.91,82.801,61.68223603,80.78412968,26.03,190.353,78.51453744,100.1748865,8.95,774.1,59.51868368,61.90219899,14.95,158.7,94.46428571,95,25.92,406495,84.65330246,100.5300007,41.97,129850,99.87693254,99.87693254,814190,90.64472997,99.83667717,8,473.149,100.0315011,100.0315011,,,,58
13-Oct-25,50.57,50733,86.51012891,100,22.84,31563,94.17012262,96.08855208,24.98,31713,99.83001228,97.77442,17.64,163965,99.9207776,98.87016667,15.21,919.942,99.49126477,99.32168635,35.11,726.9,76.12315426,58.68677348,5.5,87.928,68.47975078,99.63629283,9.94,83.424,62.1463371,80.78412968,26.09,191.806,79.11385357,100.1748865,8.95,774.1,59.51868368,61.90219899,14.87,156.3,93.03571429,95.35714286,25.93,406957,84.74951477,100.6362092,41.97,129850,99.87693254,99.91539112,814781,90.7105267,99.896796,8,473.149,100.0315011,100.0315011,,,,59
12-Oct-25,50.59,50787,86.60220994,100,22.87,31669,94.48638005,95.98412746,24.84,31346,98.67472534,97.61072811,17.64,163965,99.9207776,98.77509979,15.22,921.51,99.66084318,99.32168635,35.11,726.9,76.12315426,58.68677348,5.5,87.928,68.47975078,99.63629283,9.99,84.462,62.91959058,80.78412968,26.14,193.013,79.61170254,100.1748865,8.95,774.1,59.51868368,61.90219899,14.85,155.6,92.61904762,96.30952381,25.93,406957,84.74951477,100.848626,41.97,129850,99.87693254,100,814574,90.68748114,99.99554675,8,473.149,100.0315011,100.0315011,,,,60
11-Oct-25,50.61,50842,86.69599618,99.94884387,22.9,31776,94.80562103,97.69370767,24.83,31320,98.5928794,94.92869959,17.64,163965,99.9207776,98.68003291,15.22,921.51,99.66084318,99.49126477,35.12,727.7,76.20693266,60.2262017,5.51,88.344,68.80373832,75.94392523,10,84.67,63.07453925,99.32582428,26.19,194.219,80.10913906,99.82511353,9,784.4,60.31062586,63.03244656,14.8,154.1,91.72619048,98.1547619,25.94,407419,84.84572709,100.9550426,41.97,129850,99.87693254,100.0846089,815172,90.75405719,100.0129144,8,473.149,100.0315011,100.0315011,,,,61
10-Oct-25,50.62,50869,86.7420367,99.89768774,22.91,31812,94.91302921,96.83742578,24.88,31450,99.00210911,96.87411465,17.64,163965,99.9207776,98.58496603,15.22,921.51,99.66084318,99.66084318,35.08,724.5,75.87181904,67.03319719,5.48,87.144,67.86915888,100.0194704,10.01,84.908,63.25183629,87.86334719,26.23,195.221,80.52243208,100,9,784.4,60.31062586,63.03244656,14.72,151.8,90.35714286,99.04761905,25.94,407419,84.84572709,101.1680842,41.97,129850,99.87693254,100.0846089,815365,90.7755441,100.1429492,8,473.149,100.0315011,100.0315011,,,,62
09-Oct-25,50.65,50950,86.88015824,100.0494509,22.84,31563,94.17012262,96.83742578,24.93,31582,99.41763465,98.5928794,17.64,163965,99.9207776,98.58496603,15.23,923.078,99.83042159,99.49126477,35.05,722.1,75.62048382,64.71881872,5.49,87.511,68.15498442,100.0194704,10.03,85.383,63.60568542,88.20080752,26.28,196.49,81.04585408,99.12515519,9,784.4,60.31062586,63.03244656,14.65,149.7,89.10714286,99.04761905,25.95,407882,84.94214766,101.2747091,41.97,129850,99.87693254,100.0846089,815792,90.82308252,100.2706461,8,473.149,100.0315011,100.0315011,,,,63
08-Oct-25,50.66,50978,86.92790396,100.0494509,22.94,31920,95.23525375,97.05224215,25,31767,100,98.92026317,17.64,163965,99.9207776,98.77509979,15.23,923.078,99.83042159,99.49126477,34.96,714.8,74.85600586,64.71881872,5.49,87.511,68.15498442,100.0194704,10.06,86.096,64.1368316,88.20080752,26.36,198.534,81.88893884,99.12515519,9,784.4,60.31062586,63.03244656,14.6,148.2,88.21428571,100.8928571,25.95,407882,84.94214766,101.381334,41.97,129850,99.87693254,100.0846089,816362,90.88654129,100.3819773,8,473.149,100.0315011,100.0315011,,,,64
07-Oct-25,50.68,51032,87.01998499,100,23.01,32171,95.98412746,98.3351732,25.07,31956,100.594957,98.42918752,17.65,164122,100.0164539,98.58496603,15.24,924.646,100,99.32168635,34.88,708.3,74.17530631,65.43093518,5.49,87.511,68.15498442,100.0194704,10.08,86.572,64.49142568,88.53826785,26.34,198.022,81.67775518,98.95068119,9,784.4,60.31062586,63.03244656,14.55,146.8,87.38095238,100.8928571,25.95,407882,84.94214766,101.381334,41.97,129850,99.87693254,100.161526,817013,90.95901788,100.3856512,8,473.149,100.0315011,100.0315011,,,,65
06-Oct-25,50.67,51005,86.97394448,99.94884387,23.06,32350,96.5181848,97.80111585,25.09,32010,100.7649448,98.83841723,17.72,165225,100.6886255,98.58496603,15.23,923.078,99.83042159,99.66084318,34.55,682.4,71.46298042,66.23730234,5.52,88.761,69.12850467,100.3971963,10.13,87.76,65.37642098,88.87498324,26.63,205.525,84.77250323,101.9167392,9,784.4,60.31062586,63.03244656,14.55,146.8,87.38095238,100.8928571,25.96,408344,85.03835998,101.7014169,41.96,129790,99.83078225,100.2461349,818724,91.14950552,100.5602185,8,473.149,100.0315011,100.0315011,,,,66
05-Oct-25,50.72,51144,87.21096787,99.94884387,23.07,32386,96.62559298,98.01593221,25.15,32172,101.2749079,98.67472534,17.72,165225,100.6886255,98.77509979,15.23,923.078,99.83042159,99.66084318,34.55,682.4,71.46298042,67.82909205,5.52,88.761,69.12850467,99.25233645,10.13,87.76,65.37642098,89.21244357,26.63,205.525,84.77250323,99.4753406,9,784.4,60.31062586,63.03244656,14.58,147.6,87.85714286,100.8928571,25.96,408344,85.03835998,101.9152915,41.94,129690,99.75386509,100.3692024,818961,91.17589101,100.7293305,8,473.149,100.0315011,100.0315011,,,,67
04-Oct-25,50.77,51279,87.44117045,100.0494509,23.17,32744,97.69370767,100,25.17,32226,101.4448956,99.91500614,17.72,165225,100.6886255,98.87016667,15.23,923.078,99.83042159,99.66084318,34.55,682.4,71.46298042,69.57796628,5.52,88.761,69.12850467,99.63629283,10.13,87.76,65.37642098,88.87498324,26.63,205.525,84.77250323,99.65022706,9,784.4,60.31062586,63.03244656,14.58,147.6,87.85714286,100.8928571,25.97,408807,85.13478054,102.0223329,41.94,129690,99.75386509,100.4538112,819971,91.2883355,100.9406371,8,473.149,100.0315011,100.0315011,,,,68
03-Oct-25,50.8,51364,87.58611282,99.94884387,23.11,32529,97.05224215,98.65739774,25.15,32172,101.2749079,100.4249693,17.72,165225,100.6886255,98.87016667,15.22,921.51,99.66084318,100,34.4,670.5,70.21677663,70.13299822,5.45,86.046,67.01401869,100.3971963,10.08,86.572,64.49142568,90.22333467,26.65,206.05,84.98904897,100.1748865,9,784.4,60.31062586,63.03244656,14.58,147.6,87.85714286,100.8928571,25.97,408807,85.13478054,102.1293743,41.95,129740,99.79232367,100.5307284,819837,91.27341712,100.9703625,8,473.149,100.0315011,100.0315011,,,,69
02-Oct-25,50.81,51391,87.63215333,100.0494509,23.19,32816,97.90852403,99.18548796,25.06,31929,100.5099632,100.5099632,17.87,167602,102.1371766,98.87016667,15.22,921.51,99.66084318,99.83042159,34.4,670.5,70.21677663,71.13833909,5.45,86.046,67.01401869,100.7749221,10.08,86.572,64.49142568,89.54915896,26.65,206.05,84.98904897,100.6999583,9,784.4,60.31062586,63.52452714,14.59,147.9,88.03571429,100.8928571,25.98,409270,85.23120111,102.236624,41.95,129740,99.79232367,100.7791708,822748,91.59750217,101.0929382,8,473.149,100.0315011,100.0315011,,,,70
01-Oct-25,50.82,51418,87.67819385,99.94884387,23.13,32601,97.26705851,99.18548796,25.01,31794,100.0849939,100.7649448,17.87,167602,102.1371766,98.77509979,15.21,919.942,99.49126477,100.3391568,34.36,667.5,69.9026076,71.05456069,5.46,86.411,67.2982866,100.3971963,10.2,89.425,66.61675532,87.5266318,26.72,207.885,85.74592791,100.5225971,9,784.4,60.31062586,63.52452714,14.75,152.7,90.89285714,100.8928571,26,410198,85.42445875,102.236624,41.94,129685,99.75001923,101.0676102,823298,91.65873432,101.119769,8,473.149,100.0315011,100.0315011,,,,71
30-Sept-25,50.87,51553,87.90839643,99.89768774,23.07,32386,96.62559298,98.3351732,25.09,32010,100.7649448,99.49948059,17.87,167602,102.1371766,98.77509979,15.21,919.942,99.49126477,100.6783136,34.36,667.5,69.9026076,69.50466017,5.46,86.411,67.2982866,101.9080997,10.2,89.425,66.61675532,85.16664432,26.72,207.885,85.74592791,100.8731949,9,784.4,60.31062586,63.52452714,14.75,152.7,90.89285714,100.8928571,26,410198,85.42445875,100.7424176,41.95,129740,99.79232367,100.8614722,823489,91.67999857,100.2113066,8,473.149,100.0315011,100.0315011,,,,72
29-Sept-25,50.91,51665,88.09937931,100,23.16,32708,97.58629949,97.58629949,25.16,32199,101.3599018,99.74501842,17.87,167602,102.1371766,98.68003291,15.19,916.806,99.15210794,100,34.18,653.8,68.4679024,63.99622997,5.5,87.928,68.47975078,104.5521807,10.31,92.04,68.56478791,83.81829288,26.84,211.05,87.0513894,100.1748865,8.98,780.2,59.98769799,63.52452714,14.6,148.2,88.21428571,100.8928571,26,410198,85.42445875,100.6362092,41.95,129740,99.79232367,100.4922698,824112,91.7493579,100.0711406,8,473.149,100.0315011,100.0315011,,,,73
28-Sept-25,50.97,51828,88.3773276,99.94884387,23.12,32565,97.15965033,97.69370767,25.16,32199,101.3599018,99.25394277,17.86,167443,102.0402815,98.68003291,15.19,916.806,99.15210794,99.49126477,34.19,654.5,68.5412085,66.23730234,5.5,87.928,68.47975078,99.63629283,10.31,92.04,68.56478791,83.48083255,26.84,211.05,87.0513894,98.95068119,8.98,780.2,59.98769799,63.52452714,14.6,148.2,88.21428571,100.8928571,26.04,412056,85.81139054,100.4237923,41.96,129790,99.83078225,100,825881,91.94630275,99.86963119,8,473.149,100.0315011,100.0315011,,,,74
27-Sept-25,51.03,51999,88.66891754,99.94884387,23.12,32565,97.15965033,98.23074858,25.19,32280,101.6148834,100.1699877,17.85,167284,101.9433865,98.68003291,15.2,918.374,99.32168635,97.62601039,34.2,655.3,68.62498691,65.19007226,5.49,87.511,68.15498442,100.0194704,10.3,91.802,68.38749087,82.80665683,26.88,212.115,87.49066791,99.65022706,9.1,805.1,61.90219899,63.52452714,14.6,148.2,88.21428571,100.8928571,26.04,412056,85.81139054,100.5300007,41.97,129850,99.87693254,100,826034,91.96333642,99.97884708,8,473.149,100.0315011,100.0315011,,,,75
26-Sept-25,51.09,52165,88.95198145,99.89768774,23.2,32852,98.01593221,99.0840469,25.06,31929,100.5099632,100.7649448,17.85,167284,101.9433865,98.87016667,15.21,919.942,99.49126477,99.49126477,34.2,655.3,68.62498691,67.43114462,5.49,87.511,68.15498442,100.0194704,10.32,92.277,68.74134001,80.78412968,26.92,213.185,87.93200876,99.4753406,9.2,826.2,63.52452714,66.83069353,14.6,148.2,88.21428571,100.8928571,26.05,412522,85.90843586,100.6362092,41.98,129900,99.91539112,99.87693254,826652,92.03213908,100.1020907,8,473.149,100.0315011,100.0315011,,,,76
25-Sept-25,51.13,52276,89.14125912,99.89768774,23.25,33031,98.54998956,97.69370767,25.15,32172,101.2749079,100.594957,17.85,167284,101.9433865,98.87016667,15.23,923.078,99.83042159,,34.15,651.5,68.22703948,,5.5,87.928,68.47975078,,10.42,94.655,70.51282051,,27,215.335,88.81881514,,9.5,891.2,68.52222051,66.83069353,14.52,145.9,86.8452381,100.8928571,26.05,412522,85.90843586,100.7424176,41.98,129900,99.91539112,99.96154142,827185,92.0914786,100.1132238,8,473.149,100.0315011,100.0315011,,,,77
24-Sept-25,51.17,52387,89.3305368,100.1517632,23.19,32816,97.90852403,98.65739774,25.21,32334,101.7848711,100.9349325,17.85,167284,101.9433865,99.15597672,15.23,923.078,99.83042159,,34.15,651.5,68.22703948,,5.5,87.928,68.47975078,,10.42,94.655,70.51282051,,27,215.335,88.81881514,,9.4,869.2,66.83069353,70.23681378,14.5,145.3,86.48809524,100.8928571,26.05,412522,85.90843586,100.848626,42.02,130120,100.0846089,99.98461657,827463,92.12242867,100.290129,8,473.149,100.0315011,100.0315011,,,,78
23-Sept-25,51.22,52526,89.56756019,100.1517632,23.29,33174,98.97663872,98.97663872,25.11,32064,100.9349325,100.6799509,17.85,167284,101.9433865,99.53807246,15.22,921.51,99.66084318,,34.18,653.8,68.4679024,,5.5,87.928,68.47975078,,10.47,95.843,71.39781582,,27.05,216.679,89.37317225,,9.2,826.2,63.52452714,73.7428879,14.62,148.8,88.57142857,100.8928571,26.06,412987,86.00527293,100.9550426,42.04,130223,100.1638336,100,828258,92.21093695,100.4219452,8,473.149,100.0315011,100.0315011,,,,79
22-Sept-25,51.26,52637,89.75683787,100.1006071,23.28,33139,98.8722141,98.76480592,25.15,32172,101.2749079,101.3599018,17.84,167125,101.8464914,99.82449191,15.22,921.51,99.66084318,,34.17,653,68.38412399,,5.5,87.928,68.47975078,,10.45,95.368,71.04396669,,27.12,218.58,90.15727408,,9.2,826.2,63.52452714,73.7428879,14.62,148.8,88.57142857,100.8928571,26.07,413453,86.10231826,101.0614593,42.05,130280,100.2076763,100.0384586,828806,92.27194644,100.5495307,8,473.149,100.0315011,100.0315011,,,,80
21-Sept-25,51.3,52751,89.95123116,100.0494509,23.2,32852,98.01593221,98.97663872,25.18,32253,101.5298895,101.5298895,17.84,167125,101.8464914,100.0164539,15.22,921.51,99.66084318,,34.14,650.7,68.14326107,,5.45,86.046,67.01401869,,10.42,94.655,70.51282051,,27.19,220.532,90.96241178,,9.2,826.2,63.52452714,73.7428879,14.67,150.3,89.46428571,100.8928571,26.08,413920,86.19957183,101.1680842,42.03,130170,100.1230675,100.0846089,829071,92.3014492,100.6588579,8,473.149,100.0315011,100.0315011,,,,81
